,0,1
33,"[0.6389526724815369, 0.5766863226890564, 0.5182631015777588, 0.4710141122341156, 0.42702895402908325, 0.530842125415802, 0.494281142950058, 0.4765866696834564, 0.46498966217041016, 0.5777444243431091, 0.5572035908699036, 0.5502905249595642, 0.547329306602478, 0.626395046710968, 0.6184946298599243, 0.6151053309440613, 0.6132935285568237, 0.6757335066795349, 0.6966067552566528, 0.7114709615707397, 0.7234683036804196]","[0.7939653992652893, 0.7847267389297485, 0.7591755986213684, 0.7397962212562561, 0.7377748489379883, 0.5841435194015503, 0.505725085735321, 0.4532538950443268, 0.4046068787574768, 0.5550441741943359, 0.45483747124671936, 0.39507436752319336, 0.34451961517333984, 0.5584815144538879, 0.4644513428211212, 0.4027237892150879, 0.34996291995048523, 0.584447979927063, 0.5177218317985535, 0.4739275574684143, 0.4307951331138605]"
34,"[0.6389526724815369, 0.5758850574493408, 0.5164871215820312, 0.46774885058403015, 0.42465460300445557, 0.5270116925239563, 0.4955926537513733, 0.4821922183036804, 0.47508326172828674, 0.571486234664917, 0.5545817017555237, 0.5473940372467041, 0.5451400279998779, 0.6186874508857727, 0.6183353066444397, 0.6167845726013184, 0.6176630854606628, 0.6657115817070007, 0.6898766160011292, 0.7067689299583435, 0.7221773266792291]","[0.7939653992652893, 0.7903014421463013, 0.7661941051483154, 0.7453900575637817, 0.7348760962486267, 0.5964476466178894, 0.5179879665374756, 0.4642748236656189, 0.41613659262657166, 0.5682689547538757, 0.4763680100440979, 0.41242995858192444, 0.3582601845264435, 0.5683431029319763, 0.484116792678833, 0.42246419191360474, 0.37179628014564514, 0.590858519077301, 0.5297200083732605, 0.4886872172355652, 0.44956552982330317]"
35,"[0.6389526724815369, 0.5766432881355286, 0.5180186629295349, 0.4690280556678772, 0.4297822117805481, 0.5296302437782288, 0.49688804149627686, 0.48437508940696716, 0.47852668166160583, 0.5735500454902649, 0.559336245059967, 0.5543724298477173, 0.5540241003036499, 0.6194389462471008, 0.619243323802948, 0.6181907057762146, 0.6200847029685974, 0.6644378900527954, 0.6870055794715881, 0.7032358050346375, 0.7181096076965272]","[0.7939653992652893, 0.792869508266449, 0.7680423259735107, 0.7492640018463135, 0.7406582832336426, 0.6016522645950317, 0.5290001034736633, 0.47861820459365845, 0.43534260988235474, 0.5725106000900269, 0.480937659740448, 0.4206172823905945, 0.3729407489299774, 0.5724465847015381, 0.4903281629085541, 0.43667885661125183, 0.3910573720932007, 0.5948991775512695, 0.5386283993721008, 0.5007042288780212, 0.46494859457015986]"
36,"[0.6389526724815369, 0.5766432881355286, 0.5180186629295349, 0.4690280556678772, 0.4297822117805481, 0.5296302437782288, 0.49688804149627686, 0.48437508940696716, 0.47852668166160583, 0.5735500454902649, 0.559336245059967, 0.5543724298477173, 0.5540241003036499, 0.6194389462471008, 0.619243323802948, 0.6181907057762146, 0.6200847029685974, 0.6644378900527954, 0.6870055794715881, 0.7032358050346375, 0.7181096076965272]","[0.7939653992652893, 0.792869508266449, 0.7680423259735107, 0.7492640018463135, 0.7406582832336426, 0.6016522645950317, 0.5290001034736633, 0.47861820459365845, 0.43534260988235474, 0.5725106000900269, 0.480937659740448, 0.4206172823905945, 0.3729407489299774, 0.5724465847015381, 0.4903281629085541, 0.43667885661125183, 0.3910573720932007, 0.5948991775512695, 0.5386283993721008, 0.5007042288780212, 0.46494859457015986]"
37,"[0.6389526724815369, 0.575208306312561, 0.5172068476676941, 0.4697568416595459, 0.42987245321273804, 0.5271962285041809, 0.4941040873527527, 0.48372882604599, 0.48122164607048035, 0.5726026892662048, 0.5559375882148743, 0.5529719591140747, 0.5558822751045227, 0.6192730665206909, 0.6178251504898071, 0.6166700124740601, 0.6180124282836914, 0.6647642254829407, 0.6860377192497253, 0.7020283937454224, 0.7165631651878356]","[0.7939653992652893, 0.7924191951751709, 0.7709558606147766, 0.7526003122329712, 0.7396498918533325, 0.6021853685379028, 0.5327717661857605, 0.4840623140335083, 0.44119811058044434, 0.5737367272377014, 0.48740649223327637, 0.42924627661705017, 0.38473737239837646, 0.574756920337677, 0.49947983026504517, 0.45137903094291687, 0.410290390253067, 0.5970205068588257, 0.5432167053222656, 0.5080755650997162, 0.4741538166999808]"
38,"[0.6389526724815369, 0.5749123692512512, 0.516836404800415, 0.47288450598716736, 0.43621140718460083, 0.526893138885498, 0.4954124689102173, 0.48525017499923706, 0.4835878312587738, 0.5710134506225586, 0.5539948344230652, 0.5506271123886108, 0.5537838935852051, 0.6167612075805664, 0.6143905520439148, 0.6144583225250244, 0.6178873777389526, 0.6618253588676453, 0.6823214292526245, 0.6989542841911316, 0.7144123315811148]","[0.7939653992652893, 0.7924286127090454, 0.7701919078826904, 0.7471445798873901, 0.7289947867393494, 0.6081550717353821, 0.5408280491828918, 0.4954749345779419, 0.4558250308036804, 0.5808961391448975, 0.4986986517906189, 0.44489938020706177, 0.4025995135307312, 0.581529974937439, 0.5087511539459229, 0.46120601892471313, 0.4218204617500305, 0.6024184823036194, 0.5473067760467529, 0.5114273428916931, 0.4765616059303283]"
39,"[0.6389526724815369, 0.5738142132759094, 0.5146559476852417, 0.4712882339954376, 0.43631309270858765, 0.5235553979873657, 0.49216344952583313, 0.48489347100257874, 0.48639094829559326, 0.5669011473655701, 0.5501054525375366, 0.5480859279632568, 0.5523484349250793, 0.6121214628219604, 0.6104246377944946, 0.6110573410987854, 0.614252507686615, 0.6568124890327454, 0.6746470928192139, 0.6895064115524292, 0.7034308314323419]","[0.7939653992652893, 0.7967905402183533, 0.7739465832710266, 0.7479755878448486, 0.724355936050415, 0.6163131594657898, 0.550866425037384, 0.5044692754745483, 0.4656961262226105, 0.5884907841682434, 0.5094767808914185, 0.4566614627838135, 0.4150559902191162, 0.5858197808265686, 0.5153462886810303, 0.46981728076934814, 0.4319479465484619, 0.6031931042671204, 0.5492458343505859, 0.5155982971191406, 0.483109176158905]"
40,"[0.6389526724815369, 0.5738142132759094, 0.5146559476852417, 0.4712882339954376, 0.43631309270858765, 0.5235553979873657, 0.49216344952583313, 0.48489347100257874, 0.48639094829559326, 0.5669011473655701, 0.5501054525375366, 0.5480859279632568, 0.5523484349250793, 0.6121214628219604, 0.6104246377944946, 0.6110573410987854, 0.614252507686615, 0.6568124890327454, 0.6746470928192139, 0.6895064115524292, 0.7034308314323419]","[0.7939653992652893, 0.7967905402183533, 0.7739465832710266, 0.7479755878448486, 0.724355936050415, 0.6163131594657898, 0.550866425037384, 0.5044692754745483, 0.4656961262226105, 0.5884907841682434, 0.5094767808914185, 0.4566614627838135, 0.4150559902191162, 0.5858197808265686, 0.5153462886810303, 0.46981728076934814, 0.4319479465484619, 0.6031931042671204, 0.5492458343505859, 0.5155982971191406, 0.483109176158905]"
41,"[0.6389526724815369, 0.5752789378166199, 0.5160583257675171, 0.4717607796192169, 0.4379691779613495, 0.5265733599662781, 0.49620312452316284, 0.48941925168037415, 0.49131202697753906, 0.5690979361534119, 0.5509980916976929, 0.5486124157905579, 0.5527408719062805, 0.6142410635948181, 0.6113283038139343, 0.6107789278030396, 0.6136469841003418, 0.6597129106521606, 0.6772486567497253, 0.6924042105674744, 0.7069087028503416]","[0.7939653992652893, 0.7978397607803345, 0.7743438482284546, 0.7486361861228943, 0.7224705815315247, 0.6232796311378479, 0.5580736994743347, 0.5113485753536224, 0.4733849763870239, 0.5955396890640259, 0.5153146982192993, 0.4609776735305786, 0.4182676076889038, 0.5922020077705383, 0.5218637585639954, 0.47705143690109253, 0.4409528374671936, 0.6077888011932373, 0.5522211194038391, 0.5169591307640076, 0.4842260479927061]"
42,"[0.6389526724815369, 0.5752789378166199, 0.5160583257675171, 0.4717607796192169, 0.4379691779613495, 0.5265733599662781, 0.49620312452316284, 0.48941925168037415, 0.49131202697753906, 0.5690979361534119, 0.5509980916976929, 0.5486124157905579, 0.5527408719062805, 0.6142410635948181, 0.6113283038139343, 0.6107789278030396, 0.6136469841003418, 0.6597129106521606, 0.6772486567497253, 0.6924042105674744, 0.7069087028503416]","[0.7939653992652893, 0.7978397607803345, 0.7743438482284546, 0.7486361861228943, 0.7224705815315247, 0.6232796311378479, 0.5580736994743347, 0.5113485753536224, 0.4733849763870239, 0.5955396890640259, 0.5153146982192993, 0.4609776735305786, 0.4182676076889038, 0.5922020077705383, 0.5218637585639954, 0.47705143690109253, 0.4409528374671936, 0.6077888011932373, 0.5522211194038391, 0.5169591307640076, 0.4842260479927061]"
43,"[0.6389526724815369, 0.5757085084915161, 0.5174976587295532, 0.47443535923957825, 0.44178342819213867, 0.5265244841575623, 0.4969449043273926, 0.4915633499622345, 0.4958595633506775, 0.5698605179786682, 0.5521186590194702, 0.5501824021339417, 0.5559999942779541, 0.6147284507751465, 0.6128792762756348, 0.6128944754600525, 0.6169228553771973, 0.6600673198699951, 0.6765897274017334, 0.6904827356338501, 0.7044311165809625]","[0.7939653992652893, 0.79578697681427, 0.774576723575592, 0.7494229674339294, 0.7235432863235474, 0.6188528537750244, 0.5548850297927856, 0.5097811818122864, 0.47363603115081787, 0.5921695232391357, 0.514976441860199, 0.4642120897769928, 0.42595914006233215, 0.5912964344024658, 0.5239039659500122, 0.48282238841056824, 0.4504307806491852, 0.6090418696403503, 0.555673360824585, 0.5213003158569336, 0.48775658011436457]"
44,"[0.6389526724815369, 0.5761589407920837, 0.5187146067619324, 0.4763627052307129, 0.4426354765892029, 0.5278427600860596, 0.4983016848564148, 0.4924538731575012, 0.49602439999580383, 0.5700994729995728, 0.5515884160995483, 0.5485327839851379, 0.5526900887489319, 0.6142013072967529, 0.6116396188735962, 0.6112968921661377, 0.6144303679466248, 0.6585829854011536, 0.6749584674835205, 0.6885285377502441, 0.701866924762725]","[0.7939653992652893, 0.7958019375801086, 0.7722033262252808, 0.7463980317115784, 0.7240328192710876, 0.6227697730064392, 0.5584492087364197, 0.5146064162254333, 0.4787818193435669, 0.5956194996833801, 0.5184320211410522, 0.4672092795372009, 0.4267321228981018, 0.5940477252006531, 0.52813321352005, 0.4870143532752991, 0.45293813943862915, 0.6109315752983093, 0.5585885047912598, 0.5250860452651978, 0.4917327761650085]"
45,"[0.6389526724815369, 0.5758211612701416, 0.5173145532608032, 0.4747374653816223, 0.4445349872112274, 0.5241218209266663, 0.4933050870895386, 0.48856282234191895, 0.49453920125961304, 0.5661818981170654, 0.5470267534255981, 0.5453550815582275, 0.5517978668212891, 0.6103551983833313, 0.607528805732727, 0.6077386736869812, 0.6122252941131592, 0.6551565527915955, 0.6706616878509521, 0.6838433742523193, 0.6977650523185722]","[0.7939653992652893, 0.796073317527771, 0.7750890254974365, 0.7484584450721741, 0.7192335724830627, 0.6216012835502625, 0.5556125640869141, 0.5138931274414062, 0.48233655095100403, 0.5937788486480713, 0.514908492565155, 0.4645284414291382, 0.4265236556529999, 0.5913944840431213, 0.5263280272483826, 0.48649275302886963, 0.4540347456932068, 0.6081164479255676, 0.5565786957740784, 0.525141716003418, 0.49387380480766285]"
46,"[0.6389526724815369, 0.5765632390975952, 0.5202518701553345, 0.4803505539894104, 0.45081961154937744, 0.5251471400260925, 0.49704039096832275, 0.49261030554771423, 0.4979550242424011, 0.5685614347457886, 0.5520362854003906, 0.551334023475647, 0.5573811531066895, 0.6128113865852356, 0.6112849712371826, 0.6121185421943665, 0.6161752939224243, 0.6576194167137146, 0.6736506223678589, 0.6859169006347656, 0.6984316706657402]","[0.7939653992652893, 0.7931680083274841, 0.7715103626251221, 0.7456417083740234, 0.7179405093193054, 0.6146405935287476, 0.5491534471511841, 0.5099889039993286, 0.48318883776664734, 0.5893633365631104, 0.5138831734657288, 0.46399635076522827, 0.42834848165512085, 0.5900540351867676, 0.5259758234024048, 0.484992116689682, 0.4526267647743225, 0.6095175743103027, 0.5608086585998535, 0.5286518335342407, 0.4970686137676233]"
47,"[0.6389526724815369, 0.5751712322235107, 0.5168807506561279, 0.47660693526268005, 0.44920188188552856, 0.5227218270301819, 0.49092185497283936, 0.4876985549926758, 0.49608898162841797, 0.5657771229743958, 0.5460866093635559, 0.545240044593811, 0.5528126358985901, 0.6095931529998779, 0.6076631546020508, 0.6086744070053101, 0.6136925220489502, 0.6542996764183044, 0.6683655381202698, 0.6799224615097046, 0.6924167275428763]","[0.7939653992652893, 0.7974144816398621, 0.778777003288269, 0.752722442150116, 0.7193241119384766, 0.6228365898132324, 0.559184193611145, 0.5196781158447266, 0.49529534578323364, 0.5950632691383362, 0.5181088447570801, 0.46826452016830444, 0.4334867596626282, 0.5938934087753296, 0.5302960872650146, 0.49052202701568604, 0.4601721167564392, 0.6132814884185791, 0.5663148760795593, 0.5364989042282104, 0.5074943304061885]"
48,"[0.6389526724815369, 0.5764399170875549, 0.5191606879234314, 0.4785436689853668, 0.45025938749313354, 0.5242756605148315, 0.4930926263332367, 0.4885987639427185, 0.49498844146728516, 0.5671369433403015, 0.5484555959701538, 0.5484476685523987, 0.5560798048973083, 0.6104971766471863, 0.6088496446609497, 0.6101055145263672, 0.6151701807975769, 0.6550298929214478, 0.6695387959480286, 0.6810319423675537, 0.6934590935707082]","[0.7939653992652893, 0.7939610481262207, 0.7727898955345154, 0.7456802725791931, 0.712583601474762, 0.6153917908668518, 0.551714301109314, 0.5131053328514099, 0.48837345838546753, 0.5888513326644897, 0.5126643776893616, 0.4631469249725342, 0.42889896035194397, 0.5891656279563904, 0.5264889001846313, 0.4874568581581116, 0.4572964310646057, 0.6093611121177673, 0.5623903870582581, 0.5316405296325684, 0.5008114576339713]"
49,"[0.6389526724815369, 0.5768238306045532, 0.5207740068435669, 0.4811270236968994, 0.45464181900024414, 0.5225242376327515, 0.4928623139858246, 0.4911542534828186, 0.5004400014877319, 0.5664499998092651, 0.5485286712646484, 0.5493711233139038, 0.5574969053268433, 0.6105758547782898, 0.6088209748268127, 0.6106720566749573, 0.6167115569114685, 0.6561045050621033, 0.6702502369880676, 0.6816190481185913, 0.6942022442817686]","[0.7939653992652893, 0.7913352251052856, 0.7688844799995422, 0.7389140129089355, 0.7055232524871826, 0.6075266003608704, 0.539306640625, 0.502692699432373, 0.48401957750320435, 0.5829724669456482, 0.5063149929046631, 0.4574430584907532, 0.4265221953392029, 0.583865761756897, 0.5198898315429688, 0.4800828695297241, 0.4526415467262268, 0.6047233939170837, 0.5576173067092896, 0.5272193551063538, 0.49864509701728815]"
50,"[0.6389526724815369, 0.5768609046936035, 0.5203322172164917, 0.48392993211746216, 0.45944833755493164, 0.526852011680603, 0.4957234859466553, 0.49242502450942993, 0.5004680156707764, 0.5699103474617004, 0.5514160394668579, 0.55024254322052, 0.5570753812789917, 0.6129716634750366, 0.6100322008132935, 0.6111916303634644, 0.6166930198669434, 0.6571688652038574, 0.6700537800788879, 0.6815625429153442, 0.6944713592529292]","[0.7939653992652893, 0.7944526672363281, 0.7718309760093689, 0.7421526908874512, 0.7043257355690002, 0.6181113123893738, 0.551984429359436, 0.5133352279663086, 0.48797720670700073, 0.5932810306549072, 0.5163818597793579, 0.4645856022834778, 0.42743217945098877, 0.593845546245575, 0.5304921865463257, 0.48892244696617126, 0.45673060417175293, 0.6131812930107117, 0.5640679001808167, 0.5334299206733704, 0.5041080713272095]"
51,"[0.6389526724815369, 0.5777245163917542, 0.5214853286743164, 0.485140860080719, 0.4611162543296814, 0.5228030681610107, 0.493143230676651, 0.4901030659675598, 0.4979563355445862, 0.5662317872047424, 0.5474890470504761, 0.5471237301826477, 0.5541276335716248, 0.6101725101470947, 0.6069120764732361, 0.6080852150917053, 0.6128179430961609, 0.6548820734024048, 0.6682246923446655, 0.6794008016586304, 0.6913739442825309]","[0.7939653992652893, 0.7933125495910645, 0.7703452706336975, 0.7373408079147339, 0.6997896432876587, 0.613832950592041, 0.5464209318161011, 0.507244348526001, 0.483026385307312, 0.5866444110870361, 0.5087043046951294, 0.4587867856025696, 0.42601871490478516, 0.5864906311035156, 0.5216402411460876, 0.4826914668083191, 0.454647958278656, 0.6061479449272156, 0.5592392086982727, 0.5299210548400879, 0.5026916861534059]"
52,"[0.6389526724815369, 0.5773468613624573, 0.5217072367668152, 0.48605430126190186, 0.4617777466773987, 0.5237029790878296, 0.4920193552970886, 0.4897027313709259, 0.49966633319854736, 0.5678281188011169, 0.5483657121658325, 0.5484800338745117, 0.5565675497055054, 0.61171954870224, 0.6081352829933167, 0.6094768047332764, 0.6151047348976135, 0.6570294499397278, 0.6696113348007202, 0.6802759170532227, 0.6922600865364067]","[0.7939653992652893, 0.794624924659729, 0.7731380462646484, 0.7415540218353271, 0.7014134526252747, 0.6149664521217346, 0.5476154088973999, 0.5090636014938354, 0.48907577991485596, 0.5890308022499084, 0.5121351480484009, 0.4605528712272644, 0.42746230959892273, 0.5894404649734497, 0.5254727005958557, 0.4862663447856903, 0.45881396532058716, 0.6098048090934753, 0.5630114674568176, 0.532987654209137, 0.5046752691268921]"
53,"[0.6389526724815369, 0.5758259892463684, 0.5197582840919495, 0.4834327697753906, 0.4593323767185211, 0.5211707353591919, 0.4901483356952667, 0.488550066947937, 0.4991055130958557, 0.5651234984397888, 0.5456814169883728, 0.5463994145393372, 0.5555700063705444, 0.6089247465133667, 0.6050300598144531, 0.6068024039268494, 0.6134871244430542, 0.6540717482566833, 0.6672040224075317, 0.679177463054657, 0.6930968165397642]","[0.7939653992652893, 0.7939521670341492, 0.7711704969406128, 0.7383562922477722, 0.7006620168685913, 0.6137542128562927, 0.5442934036254883, 0.5068663358688354, 0.4860493540763855, 0.5873274803161621, 0.5093904137611389, 0.45774221420288086, 0.42446452379226685, 0.5868716835975647, 0.5220248103141785, 0.4838114380836487, 0.4576115310192108, 0.6056442856788635, 0.5583271980285645, 0.5297466516494751, 0.5034922957420259]"
54,"[0.6389526724815369, 0.5775570273399353, 0.5216469168663025, 0.4855293333530426, 0.46121466159820557, 0.5215571522712708, 0.49055349826812744, 0.48971205949783325, 0.500633716583252, 0.5649319887161255, 0.5455154180526733, 0.5472111105918884, 0.5572089552879333, 0.6084823608398438, 0.6044080853462219, 0.6069335341453552, 0.614382803440094, 0.6533377766609192, 0.6663932800292969, 0.6788048148155212, 0.6932156085968013]","[0.7939653992652893, 0.7932801842689514, 0.7699811458587646, 0.7362094521522522, 0.6993503570556641, 0.613562822341919, 0.5431540012359619, 0.5058834552764893, 0.48666220903396606, 0.5873066782951355, 0.5090453028678894, 0.45887428522109985, 0.42777955532073975, 0.587172269821167, 0.5238000750541687, 0.48579227924346924, 0.4610346555709839, 0.60615473985672, 0.5599839687347412, 0.5325120091438293, 0.5077363848686188]"
55,"[0.6389526724815369, 0.5776217579841614, 0.5222073793411255, 0.48731574416160583, 0.4637256860733032, 0.5259044170379639, 0.49397361278533936, 0.4938485622406006, 0.5061891078948975, 0.5694392919540405, 0.5496150255203247, 0.5504888892173767, 0.5599444508552551, 0.6130800247192383, 0.6093876957893372, 0.611785888671875, 0.6190345883369446, 0.6581472754478455, 0.6702541708946228, 0.6821582913398743, 0.695915281772613]","[0.7939653992652893, 0.7946224212646484, 0.771438479423523, 0.7394329309463501, 0.7005016207695007, 0.617695689201355, 0.5505994558334351, 0.5117449164390564, 0.49093320965766907, 0.5919478535652161, 0.5145468711853027, 0.4627167880535126, 0.4283177852630615, 0.5914673209190369, 0.5275134444236755, 0.4886065721511841, 0.46138203144073486, 0.6102874875068665, 0.5616932511329651, 0.5328772068023682, 0.5060553252696991]"
56,"[0.6389526724815369, 0.5790542364120483, 0.5234102010726929, 0.48793959617614746, 0.4637610614299774, 0.5274087190628052, 0.49512404203414917, 0.4941723346710205, 0.5062064528465271, 0.5709362030029297, 0.5500503182411194, 0.5505687594413757, 0.5606625080108643, 0.6147201657295227, 0.6092376708984375, 0.6110612750053406, 0.6186597347259521, 0.659911036491394, 0.6713058948516846, 0.6829966306686401, 0.6971434950828546]","[0.7939653992652893, 0.792746901512146, 0.7690318822860718, 0.7386595606803894, 0.700942873954773, 0.6147155165672302, 0.5458726286888123, 0.5080922842025757, 0.4874906539916992, 0.5909634232521057, 0.512698769569397, 0.4609934687614441, 0.4269213080406189, 0.5923857092857361, 0.5268545150756836, 0.4866431653499603, 0.4584335684776306, 0.6127042174339294, 0.5614791512489319, 0.53095543384552, 0.5025833249092102]"
57,"[0.6389526724815369, 0.5766335129737854, 0.519831120967865, 0.4859426021575928, 0.460968017578125, 0.5268855690956116, 0.4938255250453949, 0.4932660460472107, 0.5051003098487854, 0.5694281458854675, 0.5492991805076599, 0.5493376851081848, 0.5589371919631958, 0.6127197742462158, 0.6071897149085999, 0.6081221103668213, 0.6148158311843872, 0.6571773290634155, 0.6691536903381348, 0.6812065839767456, 0.6952773332595745]","[0.7939653992652893, 0.796230137348175, 0.7730187177658081, 0.7412950396537781, 0.7035805583000183, 0.6232547760009766, 0.5565362572669983, 0.5172644257545471, 0.4918820261955261, 0.596945583820343, 0.518890380859375, 0.46742528676986694, 0.4315078854560852, 0.5953129529953003, 0.5292536020278931, 0.48991602659225464, 0.4605371356010437, 0.6128712892532349, 0.5633559226989746, 0.5338430404663086, 0.505311787128448]"
58,"[0.6389526724815369, 0.577118456363678, 0.5196536779403687, 0.4841543734073639, 0.4598340392112732, 0.5249059200286865, 0.49165427684783936, 0.4911426305770874, 0.5034812688827515, 0.5672906041145325, 0.5461282134056091, 0.5460819005966187, 0.5558121800422668, 0.6101806163787842, 0.6056126952171326, 0.6077966094017029, 0.6152280569076538, 0.6543631553649902, 0.6667715907096863, 0.6785281896591187, 0.6923862099647518]","[0.7939653992652893, 0.7944023609161377, 0.7699532508850098, 0.7376339435577393, 0.6991531252861023, 0.6207015514373779, 0.5539034008979797, 0.5129441022872925, 0.48554641008377075, 0.5952175855636597, 0.5166808366775513, 0.4631631374359131, 0.425656259059906, 0.5938509106636047, 0.5295649170875549, 0.48912328481674194, 0.4592994451522827, 0.6113102436065674, 0.560677170753479, 0.5291731953620911, 0.4993190169334411]"
59,"[0.6389526724815369, 0.5780110955238342, 0.5214933753013611, 0.48775315284729004, 0.4651629626750946, 0.5285048484802246, 0.4987459182739258, 0.49538737535476685, 0.5032699108123779, 0.5706471800804138, 0.5531406998634338, 0.552230954170227, 0.559197723865509, 0.6134144067764282, 0.6077840924263, 0.6085318326950073, 0.614211916923523, 0.6577565670013428, 0.6694754362106323, 0.6813115477561951, 0.6953350901603659]","[0.7939653992652893, 0.7911558747291565, 0.7677139043807983, 0.7353586554527283, 0.6969588994979858, 0.6192365288734436, 0.5491946339607239, 0.5116265416145325, 0.48818930983543396, 0.5945138931274414, 0.5159627795219421, 0.4649071991443634, 0.4283694326877594, 0.5926698446273804, 0.5256646871566772, 0.4869513511657715, 0.45796263217926025, 0.609229326248169, 0.5606808066368103, 0.5317605137825012, 0.5051083564758294]"
60,"[0.6389526724815369, 0.5794556140899658, 0.5226464867591858, 0.48886579275131226, 0.46273088455200195, 0.5259818434715271, 0.4952430725097656, 0.4952844977378845, 0.5075117945671082, 0.5684847235679626, 0.5492115616798401, 0.5496510863304138, 0.5595580339431763, 0.6120297312736511, 0.6047008037567139, 0.6057945489883423, 0.6131437420845032, 0.6569280028343201, 0.6681198477745056, 0.6806454062461853, 0.6953116059303279]","[0.7939653992652893, 0.7969599962234497, 0.776041567325592, 0.7443435192108154, 0.7051154375076294, 0.6232144236564636, 0.5514232516288757, 0.5153312087059021, 0.4986954927444458, 0.5970070362091064, 0.5183367729187012, 0.46539199352264404, 0.4325698912143707, 0.5950291752815247, 0.5310574769973755, 0.4913618862628937, 0.46581900119781494, 0.6110137104988098, 0.5609156489372253, 0.5323940515518188, 0.5082206130027765]"
61,"[0.6389526724815369, 0.5794556140899658, 0.5226464867591858, 0.48886579275131226, 0.46273088455200195, 0.5259818434715271, 0.4952430725097656, 0.4952844977378845, 0.5075117945671082, 0.5684847235679626, 0.5492115616798401, 0.5496510863304138, 0.5595580339431763, 0.6120297312736511, 0.6047008037567139, 0.6057945489883423, 0.6131437420845032, 0.6569280028343201, 0.6681198477745056, 0.6806454062461853, 0.6953116059303279]","[0.7939653992652893, 0.7969599962234497, 0.776041567325592, 0.7443435192108154, 0.7051154375076294, 0.6232144236564636, 0.5514232516288757, 0.5153312087059021, 0.4986954927444458, 0.5970070362091064, 0.5183367729187012, 0.46539199352264404, 0.4325698912143707, 0.5950291752815247, 0.5310574769973755, 0.4913618862628937, 0.46581900119781494, 0.6110137104988098, 0.5609156489372253, 0.5323940515518188, 0.5082206130027765]"
62,"[0.6389526724815369, 0.5809589624404907, 0.5269373059272766, 0.4908379018306732, 0.4620167016983032, 0.5354720950126648, 0.5097386240959167, 0.5046358704566956, 0.5084508061408997, 0.5765008330345154, 0.5614898800849915, 0.5593360662460327, 0.5642575025558472, 0.6195575594902039, 0.6142412424087524, 0.6155068874359131, 0.6208686828613281, 0.6634240746498108, 0.679426372051239, 0.6934608817100525, 0.7077633738517752]","[0.7939653992652893, 0.7946999073028564, 0.7688519358634949, 0.7374771237373352, 0.7059242725372314, 0.631564736366272, 0.5627807974815369, 0.5191869139671326, 0.4833254814147949, 0.6082621812820435, 0.532126247882843, 0.4790274500846863, 0.4369053840637207, 0.6062059998512268, 0.5377659797668457, 0.49388518929481506, 0.4594634771347046, 0.6201063990592957, 0.5636190176010132, 0.5281766653060913, 0.4953394234180447]"
